actor_name,no_of_fb_likes,total_profit,total_imdb_score 
Dayo Okeniyi,478.0,2.7407876,7.1
Rumi Hiiragi,6.0,0.44358185294117647,7.7
John Boyega,1000.0,0.0787826923076923,6.6
Christian Keyes,761.0,0.0,5.4
Ruth Negga,648.0,0.146809359375,7.800000000000001
Gert Fröbe,202.0,17.033333333333335,7.8
JoBeth Williams,296.0,0.17571068292682926,6.2
Dana Andrews,188.0,5.630952380952381,7.6
Talia Shire,452.0,0.0,5.800000000000001
Julie LeBreton,23.0,0.0,7.7
Jenny Agutter,659.0,1.6567363105413104,5.766666666666667
Robert Shaw,559.0,14.783636363636365,7.659999999999999
Leo Howard,570.0,0.6905042339285714,5.35
Dendrie Taylor,120.0,0.5148561818181818,6.8
Zoë Kravitz,943.0,0.5552550669767732,6.450000000000001
Carroll Baker,208.0,0.4,6.6
Simon Abkarian,75.0,5.50824,6.9
Zubaida Sahar,0.0,24.507195652173912,7.4
Garrett Morris,424.0,0.2809704420289855,4.699999999999999
Mo'Nique,939.3333333333334,2.3641165009391534,5.533333333333333
Grasie Mercedes,27.0,6.798589333333333,6.6
James Morrison,210.0,0.44748242857142856,7.4
Gordon Jackson,145.0,0.0,8.3
Chris Noth,962.0,0.4880430227777777,5.766666666666667
Leopold Stokowski,16.0,33.50877192982456,7.8
Bruce Willis,13000.0,1.5562046850606763,6.6275
Wanda Sykes,560.0,1.4014043977777777,5.66
Perdita Weeks,161.0,4.239463,6.1
Azura Skye,193.0,0.5190408875,6.6
Justin Baldoni,657.0,0.0,5.3
Kristin Davis,722.0,1.0154635155555556,5.083333333333333
Marie Gillain,64.0,0.31441456510550697,6.7
Shawn Doyle,230.0,0.2933956,5.5
Mekhi Phifer,1000.0,2.2631762902941364,6.323076923076925
Michael J. Burg,68.0,4.106795714285714,7.4
Jessica De Gouw,476.0,0.0,7.4
Martin Balsam,191.0,0.0,7.2
Jake Lacy,313.0,0.0,6.8
Aries Spears,83.0,0.6478559090909091,5.3
Luke Benward,807.0,2.3318247142857143,6.4
Alicia Ziegler,106.0,0.0,2.8
Leonardo DiCaprio,29000.0,1.3828826493804298,7.50909090909091
Ransford Doherty,759.0,0.6660854423076923,6.6
Sarah Parish,213.0,0.7438217529411765,6.9
Pauline Collins,123.0,1.6710715454545455,6.8
Pip Torrens,72.0,0.5556422285714285,5.6
Harvey Weinstein,474.0,0.00077235,5.45
David Gallagher,796.0,1.846653953125,6.4
Seth Ackerman,0.0,0.0,8.3
Haluk Bilginer,241.0,0.6186982,6.6
Tyrone Giordano,172.0,0.542216762745098,6.449999999999999
James With,61.0,0.381992,5.4
Ethan Embry,982.0,1.1711043368522087,6.3
Paul Winfield,255.0,2.953846153846154,6.65
Anthony LaPaglia,576.5,0.7711739961805555,7.0
Joanne Samuel,28.0,0.0,7.0
Grace Gummer,481.0,0.0,7.4
Tim Blake Nelson,596.0,1.0109241933566433,5.954545454545454
Judith Chapman,44.0,0.5681458604651163,5.1
David Alpay,232.0,0.0,6.6
Rex Linn,215.0,0.6225202,6.0
Ike Barinholtz,329.0,2.8509307478571424,5.300000000000001
Alex McArthur,137.0,1.0144199733333332,6.7
Hayden Christensen,4000.0,1.2706738509488231,6.254545454545454
Collette Wolfe,390.0,1.2408733442460318,5.8999999999999995
Conrad Veidt,269.0,0.0,8.6
Al Freeman Jr.,318.0,1.459694181818182,7.7
Paresh Rawal,106.0,0.0013281866666666666,7.2
Mikki Padilla,65.0,6.3946716666666665,5.4
Leon,730.0,1.8440519689560442,5.950000000000001
Paul Walker,23000.0,1.9341347293248348,6.305263157894737
G.W. Krauss,20.0,0.10024,6.8
Marina Hands,21.0,0.572057,7.7
Harmony Korine,520.0,0.14185641666666668,6.8
Bruce Goodchild,15.0,0.5117898125,7.1
Chelsea Bond,16.0,0.5681458604651163,5.1
Vanessa Williams,1000.0,1.6721816448619582,5.5555555555555545
Ellen Wong,719.0,0.5249045,7.5
Will Wright,48.0,0.0,7.1
William Gates,7.0,11.186587142857142,8.3
Ruby Lin,20.0,0.0,5.1
Tina Louise,422.0,0.0,5.8
Mia Farrow,563.0,0.2903973695348837,6.8
Charles Linton,6.0,0.7370794736842106,7.8
Matt Craven,256.0,0.34852519416666666,6.125
Black Thomas,104.0,0.0,4.2
Oliver Cooper,281.0,4.560356,6.7
Tony Chiu Wai Leung,643.0,0.039847230655836875,7.44
Henry Rollins,898.0,0.35486313846153844,5.599999999999999
Jessica Szohr,847.0,0.5533831400862069,5.9
Hassan Johnson,180.0,0.0,7.2
Shah Rukh Khan,8000.0,0.294799691848339,7.199999999999999
Alfred Enoch,1000.0,0.0,6.4
Dallas Barnett,473.0,0.0,6.8
Gregory Scott Cummins,37.0,0.17519445945945947,6.4
Ben Gazzara,623.0,0.5671054745098039,5.52
David Moscow,306.0,3.1181756666666667,5.4
Landon Liboiron,1000.0,0.0,6.366666666666667
Jacek Koman,70.0,0.0,7.4
Amy Stewart,28.0,0.0,6.0
Lotte Verbeek,612.0,0.30395655555555556,6.0
Kevin Alejandro,1000.0,0.164083925,4.85
William Hurt,882.0,1.3379131481496747,6.8374999999999995
Farrah Fawcett,1000.0,1.3888888888888888,5.2
Dan Hicks,328.0,0.8803336666666666,7.05
Gian Maria Volontè,360.0,17.5,8.0
Amy Hill,242.0,0.0,6.0
Tom Burke,201.0,0.06908365217391305,5.7
Antony Starr,506.0,1.63299498,6.9
Timothy Omundson,816.0,0.0,8.4
Joshua Ormond,291.0,1.3302552,7.1
Kathryn Morris,573.0,0.21226529807692307,6.65
Roma Downey,329.0,2.7134625454545453,5.6
Karin Viard,68.0,0.0,7.35
Kim Dickens,624.0,2.71489989122807,7.0
Joanna Cassidy,317.0,0.0,7.2
Forrest Tucker,88.0,0.0,7.2
Adrienne Barbeau,602.0,1.061574111111111,6.7749999999999995
Hugh O'Brian,247.0,7.4624266666666665,6.0
Hugh M. Hefner,373.0,0.5419698333333334,5.949999999999999
Abigail Evans,0.0,0.0,8.7
Rachel Ticotin,308.0,1.8371218615384615,7.5
Charles Mesure,349.0,2.3181559,4.1
Melissa Sagemiller,159.0,0.221475,3.9
Brigitte Bardot,984.0,0.0,5.5
Aaron Stanford,346.0,5.509637337878788,7.3
Carlos Gallardo,121.0,291.56,6.9
Billy Aaron Brown,177.0,2.067254823529412,5.6
Blake Ritson,432.0,0.0,8.2
William Katt,505.0,0.985341,7.65
Britt Ekland,199.0,0.0,6.2
Ben Davies,690.0,17.2611105,7.0
Anthony L. Fernandez,640.0,0.0,4.9
Ni Yan,4.0,0.0,6.233333333333333
Maria Dizzia,139.0,0.7574066,6.3
Wilford Brimley,957.0,1.6695918433665562,7.0
Keith Allen,66.0,0.3341118083333333,6.25
François Chau,294.0,0.5484375,7.3
Dirk Bogarde,232.0,1.9538461538461538,7.4
Luisa Ranieri,22.0,1.7673853333333334,6.5
Jessica Chastain,0.0,0.0,5.6
Alexis Biesiada,11.0,0.0,3.4
Patrick Bauchau,158.0,0.0,4.3
Rupert Graves,443.0,1.9246381425641026,6.859999999999999
Dan Bilzerian,127.0,3.1267424,7.6
Nolan Gerard Funk,924.0,1.9613307681159418,5.3
Vanessa Ferlito,923.0,0.943697275,5.5
David Bailie,40.0,0.036234097435897436,6.4
Amy Lucas,432.0,0.0,5.2
Fay Masterson,126.0,2.7634,7.0
Bridgit Mendler,1000.0,2.9281785466666665,4.5
Simon Bird,229.0,0.0,8.4
Maria Canals-Barrera,295.0,4.154614,3.4
Natasha Henstridge,900.0,0.7678465230952382,5.671428571428572
Bhole Baba,0.0,0.0,7.0
Alan Pietruszewski,93.0,0.0,5.15
Scott Adsit,316.0,1.5304325,6.0
Carolyn Hennesy,191.0,0.75175096,6.4
Brian Van Holt,324.0,1.0828960166666666,5.425
Nigel Bruce,62.0,0.0,6.5
Vladimir Kulich,372.0,0.3846445647058824,6.6
Josh Meyers,293.0,0.0,5.7
Vincent Guastaferro,155.0,6.490685666666667,5.9
William Lee Scott,167.0,0.0,5.5
Bill Clinton,184.0,2.6789469351851856,7.8
Dana Blackstone,96.0,0.0,6.6
Jake Wood,96.0,2.489112375,7.6
Jemima Rooper,212.0,0.036381173076923075,4.2
Dan O'Herlihy,128.0,2.88,5.949999999999999
Sean Patrick Thomas,656.0,5.126532519383395,6.25
Duane Jones,108.0,0.0,8.0
Pruitt Taylor Vince,592.0,2.258082133333333,6.425
Scott Patterson,357.0,5.252775277777777,5.8
Andrew Keegan,835.0,2.9309893166666665,6.533333333333334
Elizabeth MacRae,29.0,0.0,4.1
Margaret Cho,270.0,0.995427,3.9
Robin Lord Taylor,574.0,13.16074,7.0
Bernie Casey,180.0,1.5416666666666667,6.2
Goya Toledo,35.0,2.691917,8.1
Owen Kline,18.0,4.908066666666667,7.4
Ken Bevel,153.0,66.902958,6.5
Dave Chappelle,744.0,1.6607220885128207,6.03
John Jarratt,457.0,0.0,7.1
Phil Fish,0.0,0.0,7.7
Derick Martini,20000.0,6.930825,7.6
Olly Alexander,116.0,0.20390648042582418,6.1
Steven Berkoff,293.0,1.2345454545454546,7.35
Chin-Chien Chang,0.0,0.0,5.8
Timothy Bottoms,155.0,0.58357776,6.8
Rosie O'Donnell,251.0,2.686469625,7.2
Donald Watkins,552.0,0.40779934,6.7
Kathy Baker,313.0,0.017919333333333332,6.8
Amy Irving,194.0,1.0879581481481482,6.966666666666666
Annabeth Gish,489.0,0.8865239848214286,4.6
Philippe Nahon,56.0,0.0005216857142857143,6.7
Chelcie Ross,244.0,0.6629724505135388,6.2
Cornel Wilde,132.0,9.0,6.7
Sylvia Eckhausen,0.0,0.0,8.1
Anne Heche,662.7777777777778,1.6959988640691916,6.2444444444444445
Ahmad Massad,58.0,1.0083964705882353,8.2
Mia Barron,21.0,0.0,4.3
Huell Howser,69.0,0.8895724,7.3
Danny Masterson,1000.0,1.287008125,5.85
Richard Briers,401.0,0.5534666962962963,6.3
Gitte Witt,9.0,0.0,4.9
Camryn Manheim,329.0,0.37787268888888886,5.266666666666667
Jackie Cooper,420.0,1.7710826210826212,5.85
Greg Aronowitz,20.0,0.0,7.4
Nicholas Elia,87.0,0.3660778416666667,6.1
Vondie Curtis-Hall,170.0,0.4009816,4.4
Blanchard Ryan,48.0,61.001764,5.7
Michael Beach,344.0,0.5626459428571429,6.2
Johnathan Hurley,10.0,0.0,3.6
Carlos Alazraqui,307.0,2.0339754,5.9
Virginia Madsen,912.3333333333334,1.3482364932705027,6.216666666666666
Moritz Bleibtreu,486.0,0.7114080446428571,7.525
Anna Nakagawa,13.0,0.094596,7.4
Balinese Tari Legong Dancers,0.0,0.65046175,8.5
Christopher Berry,207.0,0.0,4.9
Mathieu Kassovitz,326.0,0.2707690127154399,7.266666666666666
Matthew Walker,2.0,0.025693725,7.1
Catherine Parks,20.0,9.05,5.7
Matt Price,134.0,0.5941796914835165,7.050000000000001
Neil Brown Jr.,427.0,3.4967299785714285,7.25
Ari Gold,27.0,2.229886,6.5
Glenn Ford,416.0,0.0,7.3
A.J. Langer,254.0,0.179540875,3.9
Malik Yoba,496.0,2.2952087666666667,7.35
Michael Monks,58.0,2.153362657142857,5.0
Janet Lee Dapper,4.0,0.0,6.9
Phyllis Diller,659.0,1.677838,7.7
Shantel VanSanten,747.5,0.83082965,5.0
Russ Tamblyn,228.0,2.3369939333333334,7.8
Wai-Keung Lau,55.0,0.0051646,6.5
Elaine Hendrix,670.0,0.4813561134920635,5.75
Christopher Schmidt,221.0,0.8138794285714286,6.3
Kumar Gaurav,12.0,0.0,7.4
Lara Flynn Boyle,619.0,2.1394325333333333,5.733333333333333
Zahn McClarnon,495.0,0.915191375,7.0
Mark Rendall,72.0,0.6182655625,6.449999999999999
Ho-Sung Pak,75.0,5.7732715,7.6
Isiah Thomas,2.0,11.186587142857142,8.3
Kevin Grevioux,593.0,1.3198388597123465,6.074999999999999
Raven Goodwin,225.0,16.747724,6.9
Douglas Haase,629.0,1.1793171458333334,6.4
Christine Lakin,518.0,1.26889445,5.55
Matt Shively,235.0,10.7769642,4.6
Pamela Reed,324.0,0.31588540769230766,5.75
Ashley Laurence,209.0,14.564027,7.0
Craig Conway,159.0,7.4302594285714285,7.2
Divine,462.0,18.0483,6.1
Lemmy,268.0,0.049113333333333335,6.1
Lea Thompson,1000.0,2.3067836042058274,5.7125
Eddie 'Piolin' Sotelo,252.0,0.1754319,7.2
Edmund McMillen,0.0,0.0,7.7
Jennifer Jones,332.0,2.55,6.9
Eugenia Khirivskaya,22.0,0.0,7.5
Ronee Collins,130.0,0.0,3.7
Kim-Marie Woodhouse,5.0,0.0,6.6
Jasper Levine,24.0,1.30015745,7.0
Danny Strong,714.0,0.7092175757575757,6.3
Larry the Cable Guy,400.0,3.007524725,3.9000000000000004
Randy Wayne,984.0,1.6351581,4.824999999999999
Ariel Hsing,0.0,0.039053333333333336,7.1
Bill Duke,1000.0,1.4300625591829004,6.2250000000000005
John Ireland,86.0,0.0,6.949999999999999
Charles Martin Smith,188.0,3.05081816,7.9
Brent Neale,3.0,0.024786875,7.0
Gina McKee,291.0,0.175072375,6.9
Emily Pearson,12.0,0.0399404,7.1
Mei Melançon,191.0,2.512649488888889,6.6
William Holden,682.0,3.022222222222222,8.1
Teala Dunn,142.0,1.5024338470588234,7.1
Timothy Hutton,501.0,0.6000999906731114,6.171428571428571
Jaqueline Fleming,357.0,1.5578768448275861,7.1
Doug Walker,131.0,0.0,7.1
Lee Tergesen,444.0,0.6842058,6.1
Robin Weigert,295.0,0.178071375,7.2
Lee J. Cobb,259.0,12.7853125,8.45
Jesse Hutch,176.0,0.000721,4.1
Lillian Gish,436.0,1.275,7.45
Busy Philipps,1000.0,4.185872328828829,6.0600000000000005
Frank Welker,2000.0,2.3581459637319506,6.2250000000000005
DJ Pooh,69.0,2.524274,4.6
Gavin Newsom,5.0,0.0399404,7.1
Noel Clarke,928.0,1.2039801684210527,7.8
Countess Vaughn,200.0,0.0,5.2
Michael Nyqvist,690.0,0.3610731017241379,7.425000000000001
Romany Malco,966.0,2.6328583630482703,5.99
Sasha Alexander,980.0,1.6222129444444444,6.449999999999999
Emmanuelle Seigner,413.0,0.0,8.0
Patrick Troughton,139.0,0.0,7.6
Marc Trottier,680.0,0.0,4.6
Gary Lockwood,117.0,4.726280916666667,8.3
Richard Cetrone,63.0,0.8018350285714285,5.0
Thomas Brophy,132.0,0.0,3.7
Lee Remick,264.0,0.0,7.6
Trine Dyrholm,141.0,1.267523076923077,8.1
Bobby Block,21.0,4.4608669333333335,7.9
Peter Gerety,277.0,0.795960101037851,6.875
Nancy Travis,359.0,0.07261666666666666,6.35
Kristin Lehman,187.0,0.7115124705882353,6.7
Bruce Alexander,7.0,0.0,7.8
Valérie Lemercier,39.0,0.014,7.0
Demetrius Grosse,69.0,0.0,6.6
Colleen Haskell,182.0,2.534646772727273,4.8
Ty Parker,267.0,0.0,6.8
Colin Ferguson,747.0,0.0,6.75
Björn Hlynur Haraldsson,51.0,0.0,8.2
Tod Fennell,419.0,0.7905411,6.6
Kurt Fuller,617.0,2.2061062425709994,6.8500000000000005
Cameron Boyce,915.0,1.0703981098214286,6.4
Robert Maillet,727.0,1.5234607761904762,6.65
John Diehl,184.0,0.0,7.5
James Robinson,403.0,1.05,8.4
Aramis Knight,430.0,0.5605168090909091,6.7
David Belle,510.0,0.21084845,6.4
Lola Glaudini,342.0,3.25613525,6.1
Joss Ackland,232.0,1.4792692666666667,5.5
Fergie,529.0,0.2459178,5.8
Judith Godrèche,80.0,1.625039,6.4
Bruno Kirby,227.0,7.6669825,7.449999999999999
Tommy Karlsen,15.0,0.0,8.1
James Buckley,220.0,0.0,8.4
Eve Plumb,235.0,0.24209434356906565,7.1
Zuhair Haddad,18000.0,0.0,7.6
Jeffrey Jones,692.0,1.894102012111297,5.977777777777778
Cynthia Nixon,479.0,0.16671505,6.45
Emily Osment,1000.0,2.452040411403509,4.65
Marlee Matlin,847.0,0.0,5.4
Dreama Walker,601.0,2.8337643013468017,7.3
Jonathan Morgan Heit,91.0,1.425296175,5.9
Sofie Gråbøl,108.0,9.676627125,7.6
Lorraine Toussaint,305.0,0.39015,6.5
Armin Rohde,34.0,2.0763782857142856,7.8
Darryl Hunt,2.0,0.005555,7.7
Margot Kidder,593.0,1.8927315861125074,5.3999999999999995
Craig Roberts,920.0,3.042199315,6.75
Paul Barber,57.0,0.18585739285714287,6.3
Michael Berryman,721.0,5.252967230909091,5.38
Dominic Flores,1000.0,0.24994014285714286,6.1
Thierry Harcourt,2.0,0.0,5.6
Stephen Dillane,577.0,0.3644502423913043,6.966666666666666
Shawn Christian,196.0,0.19670093333333333,4.9
Bella Thorne,35000.0,1.7008955092763773,5.88
Alix Freihage,19.0,0.0,4.3
Corbin Bernsen,1000.0,1.1292872924242425,6.616666666666667
Jeff Delaney,169.0,0.0,5.2
Tye Sheridan,1000.0,0.8845841011762641,7.074999999999999
Anna Madeley,49.0,0.517142,8.0
Catherine McCormack,306.3333333333333,0.49753934648763076,6.349999999999999
Christina Vidal,236.0,5.96375,7.5
Shriman Umeshanad Brahmachari,0.0,0.0,7.0
Wray Crawford,418.0,0.0,3.4
Jean-Louis Blondeau,0.0,2.957978,7.8
Aida Turturro,97.0,0.519474,5.6
Dong-gun Jang,489.0,0.07458056967592593,6.666666666666667
Colleen O'Shaughnessey,45.0,1.9257502,5.9
Shelley Long,422.0,0.23635675,5.15
Dustin Fitzsimons,349.0,1.2114737125,5.1
Ray Charles,326.0,2.0074074074074075,7.9
Susan May Pratt,220.0,0.9541594444444444,6.7
Benedict Wong,372.0,1.01738052752849,7.674999999999999
Amanda MacDonald,15.0,0.0,4.7
Haley Joel Osment,3000.0,1.5526709834126984,6.099999999999999
Kirby Heyborne,69.0,1.7384428333333333,5.625
Elaine Cassidy,203.0,2.8374072058823527,7.3
Brandon Middleton,50.0,0.0,3.2
Parker Bagley,123.0,0.0,5.8
David Suchet,586.0,0.40924121286353465,5.4
Jed Brophy,433.0,1.1476434361111112,7.050000000000001
Matt Stone,194.0,0.582024,6.2
DeWayne Warren,39.0,1.9152241904761904,6.3
Jamie Foreman,466.0,0.4363521416666667,6.75
Alan Bates,122.0,3.4352941176470586,6.9
Mariah Carey,736.0,3.2338786606060608,5.566666666666666
Linus Roache,303.0,0.0,5.25
Ned Bellamy,91.0,0.661621376068376,5.133333333333334
Ivana Milicevic,834.0,0.8702547877535229,6.3999999999999995
Cybill Shepherd,536.0,0.0,5.9
Megan Charpentier,340.0,3.579411,6.2
Jay Hernandez,1000.0,2.470521720997732,6.128571428571429
Dawn French,229.0,1.2546676333333333,7.7
Brenda Bakke,520.0,0.8337347166666667,5.4
Gillian Jacobs,837.0,1.4047496441798941,5.766666666666666
Megan Mullally,637.0,0.407466045462963,5.733333333333334
Merab Ninidze,56.0,0.8819264285714286,7.7
Dana Kimmell,31.0,9.05,5.7
Cameron Bright,829.0,1.0512768248717947,6.12
Dwight Henry,168.0,7.102442777777778,7.3
Vanessa Hessler,141.0,0.0,5.1
Theresa Russell,243.0,0.27069,7.2
Spencer Treat Clark,541.0,2.5897076737984492,6.3999999999999995
Paz Vega,963.3333333333334,0.3382277375,6.3999999999999995
Victor McLaglen,89.0,0.0,7.4
Amiah Miller,509.0,11.537962448979592,6.9
Teri Polo,708.0,1.1218919934969218,5.85
Prabhas,72.0,0.3604763480251022,8.4
Émilie Dequenne,98.0,0.0,6.0
Yvonne Zima,263.0,0.5127392461538461,6.7
Germán Alcarazu,0.0,0.0,7.2
John McGlothlin,492.0,0.0,3.5
Danny Webb,130.0,0.5645055,7.4
Minnie Driver,893.0,1.9477092139056777,7.0307692307692315
Kerry Condon,416.0,0.5088906153846153,7.0
Fiona Glascott,55.0,3.4834122727272727,7.5
Bingbing Fan,556.0,0.0,7.0
Hoke Howell,23.0,34.0,5.9
Bryan Dick,104.0,0.0,6.7
Mary J. Blige,269.0,2.1888542230769232,4.25
Courtney B. Vance,495.0,2.1743605705128206,6.633333333333333
Giancarlo Giannini,451.0,1.348246092439353,6.6000000000000005
Stephane Gauger,3.0,0.062247,6.7
Mike Huckabee,12.0,1.0647475,5.1
Kyle Gass,110.0,0.8796167727272727,5.9
Charlie Bewley,487.0,13.55284,6.7
Beth Grant,628.0,2.661115552094178,6.6375
James Babson,366.0,0.8944712727272728,6.8
Akshaye Khanna,75.0,0.0,7.4
Bernie Mac,1000.0,2.4021904681764825,6.064285714285714
Fenella Woolgar,87.0,0.10279974074074075,6.5
Eugenio Derbez,399.0,4.4456509,7.5
Samantha Buck,24.0,0.07278,6.3
Jack Palance,549.0,3.9234071226107226,6.8999999999999995
Kelly LeBrock,445.0,0.001218,7.5
Ray Winstone,1000.0,0.44681562321821694,6.199999999999999
Nacho Vigalondo,76.0,0.014656923076923076,7.2
Katy Helvenston-Wettengal,0.0,0.0,7.7
Erin Cipolletti,9.0,0.0,5.8
Kathy Uyen,46.0,0.0,3.9
Charly Bivona,89.0,0.0,5.9
Keri Lynn Pratt,292.0,1.7699871160714284,6.65
Jeff Kober,919.0,0.8269049891374268,5.5
Chen Chang,103.0,4.289378800000001,7.15
Nicholas Bell,35.0,6.5111834545454546,7.7
Katie Lowes,273.0,1.0718136666666667,7.1
Frank Vincent,356.0,0.6755726865079364,6.5
Olivia Rose Keegan,216.0,0.0,4.3
Bill Lake,18.0,0.211702,7.0
Rhea Perlman,365.0,5.997134,7.2
Amy Hargreaves,92.0,0.24209434356906565,7.1
Clarence Williams III,475.0,1.5442684182868938,6.139999999999999
Leah Remini,909.0,1.5543446875,6.95
Tommy Pallotta,5.0,53.36991304347826,7.1
Al Leong,730.0,3.49925195,6.7
Daniel Sharman,1000.0,0.89879064,6.1
Nicole Dionne,94.0,0.0,5.7
Jordan Bridges,194.0,0.0,7.2
Ryan Cartwright,476.0,0.0,4.8
Jamie Blackley,203.0,0.11622042857142857,6.2
Paul 'Pauly D' DelVecchio,211.0,0.0,6.6
Sayed Badreya,600.0,1.0142530363247864,5.95
Chester,6.0,7.1392198888888885,7.3
Kirby Bliss Blanton,329.0,4.560356,6.7
Barbie Castro,185.0,0.0,4.3
Sanjay Mishra,85.0,0.0,5.3
Christine Cavanaugh,368.0,3.2035767291666666,6.35
Luigi Pistilli,34.0,5.083333333333333,8.9
Gary Farmer,580.0,1.205398578280543,6.42
Ophelia Lovibond,548.5,0.6201640090909091,6.6
James Martin Kelly,394.0,0.5134578933333334,5.9
Bill Nunn,182.0,2.0351147981797832,6.0
Christine Taylor,838.0,1.4549758238095238,5.75
John Heard,697.0,1.1183412722585049,6.25625
John Gallagher Jr.,338.0,2.398234369047619,6.9
Aaron Yoo,617.0,1.9770570699074075,6.449999999999999
Richard Sammel,194.0,1.096013,6.2
Paul Sanchez,410.0,1.3012650285714287,6.85
Whitney Able,280.0,0.237301,6.0
Sophie Okonedo,460.0,1.0557558346707143,6.5
Bess Armstrong,83.0,0.0,6.2
Malonn Lévana,20.0,0.0,6.3
Garry Shandling,591.0,0.9029980340952382,6.26
Liza Lapira,387.0,3.20137208,7.0
Paul Fix,116.0,0.0,6.2
Paula Garcés,587.0,2.8087508091992803,5.6000000000000005
Mark Williams,373.0,0.5739138642241379,6.25
Tulku Jamyang Kunga Tenzin,2.0,0.19758217857142857,7.0
Sarah Silverman,931.0,1.9843139326181067,6.571428571428572
Kendyl Joi,23.0,0.03936,5.6
Mel Eslyn,9.0,12.589696,6.7
Tony Nappo,654.0,6.196121055357143,6.625000000000001
Ben Browder,878.0,0.0,7.4
Javed Jaffrey,24.0,0.0,5.3
Karisma Kapoor,353.0,0.3054955,4.5
Pierre Dulat,17.0,0.0,3.9
Casey Siemaszko,107.0,3.3928263125,7.6
Walter Brennan,376.0,0.0,7.8
Eric Dane,2000.0,0.8928636369172493,6.6
Tenzin Thuthob Tsarong,2.0,0.19758217857142857,7.0
Robert Pralgo,688.0,0.3920154,6.75
Jayne Eastwood,90.0,2.199850875,6.85
Noam Chomsky,103.0,0.0,8.3
Sara Stepnicka,2.0,0.0,7.8
Jon Heder,970.0,13.14777610793745,5.9
Edgar Buchanan,142.0,79.1052,6.1
Phil Leeds,71.0,9.892332090909091,7.0
Herbert Russell,701.0,1.9689444575000001,6.85
Kevin Spacey,18000.0,1.6865778754717575,7.1499999999999995
John Castle,67.0,0.2298315892857143,6.3
Patrick Wayne,439.0,3.440511076923077,6.8
Julian Morris,1000.0,2.702487234375,5.25
Ghassan Massoud,173.0,0.0,6.0
Susanna Thompson,265.0,0.48796304166666665,6.4
Charlotte Le Bon,201.0,2.465247318181818,7.3
Peter Agnefjall,0.0,0.008352285714285715,7.0
Keenan Wynn,277.0,1.0613500106798346,7.75
Wendi McLendon-Covey,655.0,2.664234594871795,5.966666666666666
Ryan Kennedy,165.0,0.0,3.9
Jack Reynor,390.0,1.1792237307692308,6.4
